fema_risk_score,fema_hurricane,fema_tornado,fema_wildfire,fema_earthquake,fema_heat,fema_winter_weather,fema_drought,fips,fema_flood
2.258269720101781,31.45598664997914,22.80534351145038,7.569974554707379,53.14885496183206,29.158638407193322,6.047103755569701,20.29262086513995,05013,6.870229007633588
64.56743002544529,50.438047559449316,80.08905852417303,64.91730279898219,70.16539440203562,68.88246628131022,76.60725652450668,0.0,05015,65.10814249363868
43.765903307888046,65.74885273258239,50.031806615776084,8.428753180661577,77.86259541984732,61.368015414258196,9.070655633354551,88.35877862595419,05017,49.395674300254456
41.0941475826972,50.98039215686274,68.38422391857506,31.01145038167939,73.05979643765903,67.79062299293514,42.20241884150223,47.646310432569976,05019,38.13613231552163
71.62849872773536,49.81226533166458,71.11959287531806,6.075063613231553,93.89312977099237,82.7552986512524,68.39592616168045,95.99236641221374,05021,39.98091603053435
72.70992366412213,53.066332916145186,88.77226463104326,75.79516539440203,86.73664122137404,66.15285806037251,72.69255251432209,33.74681933842239,05023,73.31424936386769
9.478371501272264,51.27242386316229,40.36259541984733,25.41348600508906,62.913486005089055,52.24791265253693,18.141311266709103,19.65648854961832,05025,13.931297709923665
42.08015267175573,61.03462661660409,62.5,31.806615776081426,71.43765903307889,78.00256904303147,25.334182049649907,56.265903307888046,05027,24.58651399491094
56.55216284987278,52.732582394659985,82.44274809160305,74.90458015267176,86.92748091603053,71.13037893384714,63.84468491406747,61.641221374045806,05029,45.35623409669211
91.79389312977099,56.82102628285357,97.74173027989822,43.829516539440206,97.80534351145039,95.18304431599229,91.0248249522597,92.14376590330788,05031,78.7531806615776
71.5966921119593,43.38756779307468,81.39312977099237,91.06234096692111,66.57124681933843,93.44894026974951,79.85359643539147,68.98854961832062,05033,70.64249363867684
82.95165394402035,47.26741760534001,73.2824427480916,5.820610687022901,96.4058524173028,89.33847141939627,45.48058561425844,83.84223918575063,05035,72.36005089058524
64.91730279898219,49.56195244055069,61.48218829516539,12.5,94.6882951653944,70.39177906229929,36.02800763844685,82.82442748091603,05037,39.344783715012724
10.082697201017812,45.30663329161452,32.76081424936387,13.867684478371501,67.36641221374046,50.83493898522801,17.918523233609164,24.236641221374043,05039,17.68447837150127
32.88804071246819,63.28744263662912,55.56615776081425,3.212468193384224,83.84223918575063,64.00128452151573,18.04583068109484,70.73791348600508,05041,33.396946564885496
35.146310432569976,56.57071339173968,63.13613231552163,25.667938931297712,83.7468193384224,77.87411689145793,15.054105665181414,82.3791348600509,05043,18.98854961832061
86.16412213740458,52.816020025031285,97.07379134860051,77.7671755725191,94.37022900763358,91.68272318561336,83.6409929980904,48.05979643765903,05045,77.00381679389314
49.395674300254456,46.93366708385482,64.82188295165395,82.5381679389313,62.531806615776084,86.44829800899166,72.56524506683641,58.17430025445292,05047,50.89058524173028
50.667938931297705,32.874426366291196,64.75826972010178,56.04325699745547,76.33587786259542,66.53821451509313,49.39528962444303,0.0,05049,45.64249363867685
89.31297709923665,62.07759699624531,96.4058524173028,72.86895674300254,89.18575063613231,93.9306358381503,90.99299809038828,0.0,05051,90.10814249363868
15.712468193384224,37.79724655819774,54.42111959287532,24.141221374045802,66.12595419847328,61.143224149004496,25.175047740292804,18.956743002544528,05053,16.730279898218832
80.18447837150127,46.057571964956196,87.88167938931298,29.961832061068705,95.70610687022901,91.00834938985228,76.25716104392107,90.36259541984732,05055,63.231552162849866
52.06743002544529,64.99791405924071,72.7735368956743,32.76081424936387,75.54071246819338,70.00642260757868,54.07383831954169,61.164122137404576,05057,43.86132315521628
55.534351145038165,53.35836462244472,68.25699745547074,55.24809160305344,76.49491094147582,77.55298651252409,55.410566518141316,26.463104325699742,05059,58.61959287531806
48.50508905852418,56.904463913224866,53.912213740458014,45.67430025445292,63.32697201017812,60.211946050096344,50.954805856142585,0.0,05061,52.13104325699746
69.08396946564885,50.68836045056321,89.18575063613231,70.48346055979644,89.98091603053436,76.39691714836223,67.79121578612349,58.87404580152672,05063,56.48854961832062
53.0852417302799,41.05131414267834,59.605597964376585,62.054707379134854,80.18447837150127,60.72575465639049,56.87460216422661,33.20610687022901,05065,48.091603053435115
